,max_P,utility,inertia,reliability
45,0.10386897533369163,0.240263964224701,1.0,1.0000000000000007
46,0.11157050538483353,0.26862188420676325,1.0,1.0000000000000007
47,0.10756601395522211,0.2518226365179159,1.0,1.0000000000000007
48,0.1061189213637821,0.2473829080101487,1.0,1.0000000000000007
49,0.0956378677690347,0.19936899796487328,1.0,1.0000000000000007
50,0.1906666404134962,0.4760686855122035,0.9797979797979798,1.0000000000000007
51,0.15913892756688103,0.4062829897025693,0.98989898989899,1.0000000000000007
52,0.1455970282479318,0.3919426665367438,0.9797979797979798,1.0000000000000007
53,0.16291340855549924,0.4341492169798778,0.9797979797979798,1.0000000000000007
54,0.1492956574048652,0.400777522728717,0.9797979797979798,1.0000000000000007
55,0.185231893475275,0.47012437321697764,0.9797979797979798,1.0000000000000007
56,0.18316896664124135,0.4740747982037473,0.9696969696969697,1.0000000000000007
57,0.10489955864310378,0.24187653686855937,1.0,1.0000000000000007
58,0.10775826536650532,0.25901182997077044,0.98989898989899,1.0000000000000007
59,0.1358188481163935,0.3634546178111104,0.98989898989899,1.0000000000000007
60,0.16088436824201655,0.42891021135561597,0.9797979797979798,1.0000000000000007
61,0.1254561380988436,0.3302637138104913,0.98989898989899,1.0000000000000007
62,0.17350687421095748,0.45730392785881696,0.9696969696969697,1.0000000000000007
63,0.1903273905605768,0.486532368087415,0.9696969696969697,1.0000000000000007
64,0.11048426915358275,0.26666574887084976,1.0,1.0000000000000007
65,0.16361086068453287,0.4392074924187409,0.9797979797979798,1.0000000000000007
66,0.2704786170963857,0.5282000603939221,0.9797979797979798,1.0000000000000007
67,0.23227986664479658,0.5260182966681436,0.9797979797979798,1.0000000000000007
68,0.0911756120709618,0.1731336159854546,1.0,1.0000000000000007
69,0.09864881030536243,0.216160734801156,1.0,1.0000000000000007
70,0.13274047945310719,0.3520183322154483,0.98989898989899,1.0000000000000007
71,0.14174622875479564,0.3808671920402795,0.98989898989899,1.0000000000000007
72,0.2087370563801727,0.5101787131300434,0.9797979797979798,1.0000000000000007
73,0.21491039343819887,0.5145798707388668,0.9797979797979798,1.0000000000000007
74,0.09736676968268118,0.21793064510255572,0.98989898989899,1.0000000000000007
75,0.21202314893767352,0.5135356474755476,0.9797979797979798,1.0000000000000007
76,0.23470055005546606,0.5274202374110813,0.9797979797979798,1.0000000000000007
77,0.13168161174605802,0.33179621516199304,1.0,1.0000000000000007
78,0.15712569620621944,0.41947457847150227,0.9797979797979798,1.0000000000000007
79,0.111987165031727,0.274054702360171,0.98989898989899,1.0000000000000007
80,0.11230130987773562,0.27661506722943874,0.98989898989899,1.0000000000000007
81,0.1578408095025797,0.42288922293446396,0.9797979797979798,1.0000000000000007
82,0.14641188064832514,0.39420468249424123,0.98989898989899,1.0000000000000007
83,0.19879635279007268,0.49860465415402344,0.9797979797979798,1.0000000000000007
84,0.21118747294175372,0.5124510347185094,0.9797979797979798,1.0000000000000007
85,0.166270076994638,0.43958398760079714,0.9797979797979798,1.0000000000000007
86,0.11130743448103349,0.271145349611913,0.98989898989899,1.0000000000000007
87,0.167516447677752,0.44439899090857693,0.9696969696969697,1.0000000000000007
88,0.109412352946674,0.26887139421822825,0.98989898989899,1.0000000000000007
89,0.09714755079216683,0.2110711352926258,1.0,1.0000000000000007
90,0.10229569791754066,0.23456184663763824,1.0,1.0000000000000007
91,0.1398358420031304,0.357576489886038,1.0,1.0000000000000007
92,0.09984863157381192,0.22273096572819295,1.0,1.0000000000000007
93,0.13574152560397398,0.36106479272551406,0.98989898989899,1.0000000000000007
94,0.1137471819206355,0.278710618147963,1.0,1.0000000000000007
95,0.15171941779727435,0.40653410497163334,0.9797979797979798,1.0000000000000007
96,0.16355076245567257,0.43508107004093344,0.9797979797979798,1.0000000000000007
97,0.1977872260176118,0.49790444220098656,0.9797979797979798,1.0000000000000007
98,0.1161475730575147,0.29526350214963965,0.98989898989899,1.0000000000000007
99,0.19630993281552958,0.4947520704633561,0.9797979797979798,1.0000000000000007
